PNO,EQUIPMENT_ID,LOT_NO,TIMESTAMP,HEAD_PRESSURE,RETAINER_PRESSURE,PLATEN_ROTATION,HEAD_ROTATION,SLURRY_FLOW_RATE,SLURRY_TEMP,PAD_TEMP,REMOVAL_RATE,MOTOR_CURRENT,CONDITIONER_PRESSURE,ENDPOINT_SIGNAL
TS00002561,CMP_001,LOT250001A,2024.1.2 8:00,5.070108516,3.393726823,75.11005541,59.62346176,210.370486,22.73732462,53.01230239,-9946.985047,17.28422648,7.188439671,3293.565147
TS00002562,CMP_001,LOT250001A,2024.1.2 8:00,5.095971483,3.397380103,85.7217549,50.79923149,123.4383561,22.76561123,32.09030753,-13134.66073,17.27947283,7.292846108,3549.530781
TS00002563,CMP_001,LOT250001A,2024.1.2 8:01,5.085526649,3.386464241,87.43468553,50.17769116,218.2102366,22.68641751,47.36138533,164.4405937,17.66408513,7.193103157,3739.457211
TS00002564,CMP_001,LOT250001A,2024.1.2 8:02,5.103238775,3.38268319,79.79523343,67.74453466,167.8294265,22.81972925,40.1974814,-971.3556993,16.0570584,7.210378822,-27.65832808
TS00002565,CMP_001,LOT250001A,2024.1.2 8:03,5.08125598,3.361992348,53.75003835,64.09579799,143.3161954,22.69293825,63.65170875,1076.088847,17.16944339,7.144530472,-2571.701822
TS00002566,CMP_001,LOT250001A,2024.1.2 8:03,5.079195442,3.345561798,77.09235466,57.07198073,172.9442173,22.74701685,36.40173019,1953.993324,16.42409054,7.028095898,-801.5079366
TS00002567,CMP_001,LOT250001A,2024.1.2 8:04,5.056510885,3.324083313,88.86132122,58.19830553,161.4420981,22.81247129,46.94179053,-2194.058008,15.94869576,7.025384138,3997.185662
TS00002568,CMP_001,LOT250001A,2024.1.2 8:05,5.063065421,3.294947811,81.51174153,55.41728495,199.1664518,22.73157048,38.39007533,894.7913469,15.21843069,6.961553518,-1806.122461
TS00002569,CMP_001,LOT250001A,2024.1.2 8:06,5.04403074,3.263442109,80.41011823,60.7102912,169.2863753,22.69883594,21.15673042,-5531.180432,15.98198851,6.906872209,-1335.574439
TS00002570,CMP_001,LOT250001A,2024.1.2 8:06,5.001844823,3.225297619,58.4796658,52.86591796,134.037423,22.70045584,31.18418198,18226.36751,14.75953422,6.936692746,-1361.328865
TS00002571,CMP_001,LOT250001A,2024.1.2 8:07,4.976909146,3.199983283,68.28488413,63.75148555,187.1999028,22.89693395,47.62065684,-5029.044431,15.31068395,6.971028676,-3768.825064
TS00002572,CMP_001,LOT250001A,2024.1.2 8:08,4.922797231,3.165514565,79.4277447,56.03820721,155.2381778,22.78000229,31.49266182,-761.8563598,15.84382953,6.857236237,-1678.643766
TS00002573,CMP_001,LOT250001A,2024.1.2 8:09,4.905942216,3.136132217,79.28096026,55.30252579,203.7945154,22.80942516,9.680285337,-4311.862981,14.96995224,6.757775345,4758.213091
TS00002574,CMP_001,LOT250001A,2024.1.2 8:09,4.873853897,3.106954695,87.22552079,58.52231872,163.3327373,22.77501773,35.59417818,-4502.877425,14.9268796,6.781933699,-397.1522743
TS00002575,CMP_001,LOT250001A,2024.1.2 8:10,4.876911866,3.076563396,73.57106516,55.05255435,185.0939247,22.88969052,22.52080965,3125.482313,13.39302663,6.766933138,-3496.02594
TS00002576,CMP_001,LOT250001A,2024.1.2 8:11,4.783320495,3.046834612,79.05824087,61.44671279,205.4776341,22.8144754,36.87953077,1832.457901,14.04342627,6.57682807,215.0684353
TS00002577,CMP_001,LOT250001A,2024.1.2 8:12,4.784362689,3.034187743,75.18347514,56.46148751,193.360547,22.83992116,53.59223409,-1764.07055,12.69543704,6.675986117,3282.430178
TS00002578,CMP_001,LOT250001A,2024.1.2 8:12,4.740345915,3.022958972,65.20942562,63.50188404,206.4595558,22.89003156,43.90539279,-28.09789298,13.07789721,6.624943814,-3739.176611
TS00002579,CMP_001,LOT250001A,2024.1.2 8:13,4.69377218,3.001699634,52.61921418,68.92841246,218.0735339,22.83205433,52.81867019,-4414.56042,14.1426502,6.621252613,4616.953281
TS00002580,CMP_001,LOT250001A,2024.1.2 8:14,4.681853205,3.002556425,79.62426531,57.21915808,161.1965184,22.88614839,27.3617508,6778.905642,12.65991799,6.58178706,-2560.573114
TS00002581,CMP_001,LOT250001A,2024.1.2 8:15,4.629246006,3.414748086,77.22890692,61.69218112,191.8848526,22.97461898,32.11789805,23293.17038,13.66681371,6.513085291,582.6473836
TS00002582,CMP_001,LOT250001A,2024.1.2 8:15,4.600473256,3.008600671,69.52048472,66.20737063,91.50157545,22.93495301,21.05422976,-6025.722194,13.63401136,6.613685151,552.3078073
TS00002583,CMP_001,LOT250001A,2024.1.2 8:16,4.568049217,3.019649946,59.75999891,61.20784706,196.1503474,22.92869108,25.14671147,6645.929589,13.74273172,6.52092258,101.9372808
TS00002584,CMP_001,LOT250001A,2024.1.2 8:17,4.565055156,3.024145462,82.53432834,67.72036552,176.9174339,22.94111425,22.01716876,3141.823985,12.45778577,6.478530369,1602.012225
TS00002585,CMP_001,LOT250001A,2024.1.2 8:18,4.544998923,3.04520166,73.89752,69.05687686,153.6165086,22.91869659,17.26099456,9367.332171,13.69708659,6.526285537,4143.103133
TS00002586,CMP_001,LOT250001A,2024.1.2 8:18,4.505297886,3.054234855,82.47857728,73.18435109,189.8363278,23.04531088,49.15166308,9640.518302,13.4918273,6.554775625,1696.693557
TS00002587,CMP_001,LOT250001A,2024.1.2 8:19,4.485525117,3.414748086,95.93535288,63.1111828,212.9546222,22.91180567,7.495858805,4721.269522,14.47752761,6.520446473,14.24088826
TS00002588,CMP_001,LOT250001A,2024.1.2 8:20,4.497547272,3.092767059,56.29600492,61.67614182,161.1581077,22.96942362,48.89774257,2266.588893,13.09901876,6.549216435,3215.767002
TS00002589,CMP_001,LOT250001A,2024.1.2 8:21,4.488591403,3.414748086,71.15852085,66.43773904,145.0978667,22.97063952,47.28453279,-1678.907342,14.60263874,6.552004828,2478.070238
TS00002590,CMP_001,LOT250001A,2024.1.2 8:21,4.504360956,3.414748086,76.53200397,62.87871635,176.8061577,23.02087851,38.22445824,-4980.860981,14.82295619,6.5366252,-139.7725483
TS00002591,CMP_001,LOT250001A,2024.1.2 8:22,4.533244617,3.196680937,93.67040922,73.31507052,130.6659523,23.03068696,18.76761478,1706.532087,13.80592996,6.55440028,2007.805966
TS00002592,CMP_001,LOT250001A,2024.1.2 8:23,4.521692359,3.229763183,63.27770186,62.8552866,150.3068384,22.9785459,13.09020726,-10161.65372,14.78161672,6.554803651,-364.4495805
TS00002593,CMP_001,LOT250001A,2024.1.2 8:24,4.546059272,3.257280226,99.54107352,85.7630541,206.7016639,22.99882491,25.45008695,-3242.225486,14.51994266,6.733627449,-693.6335057
TS00002594,CMP_001,LOT250001A,2024.1.2 8:24,4.569716368,3.293094021,82.1007661,79.61517841,172.3366295,23.00438512,39.50712969,13779.6336,15.47216782,6.682375611,4331.146041
TS00002595,CMP_001,LOT250001A,2024.1.2 8:25,4.607362331,3.324306646,80.35874786,71.83510833,115.0435853,22.87753654,32.0373953,3713.41279,16.50510076,6.560707847,3263.773282
TS00002596,CMP_001,LOT250001A,2024.1.2 8:26,4.589961084,3.330964724,79.92923242,77.67937695,118.9549957,22.91439469,19.49379223,11674.28714,16.53143291,6.792831404,4242.040605
TS00002597,CMP_001,LOT250001A,2024.1.2 8:27,4.646373393,3.36426003,78.15047081,61.96267996,179.5943642,22.96580417,45.82956693,17465.28813,16.71967404,6.834729079,3843.016171
TS00002598,CMP_001,LOT250001A,2024.1.2 8:27,4.69273189,3.376541274,93.60735445,88.83193881,202.8343154,22.96970105,52.31911238,1021.28053,16.15816418,6.767176063,-718.6801286
TS00002599,CMP_001,LOT250001A,2024.1.2 8:28,4.743394218,3.39089167,73.06146012,69.08092449,130.949488,22.93904924,29.46266504,4888.720365,17.57438333,6.864689532,4950.704106
TS00002600,CMP_001,LOT250001A,2024.1.2 8:29,4.755021493,3.400291632,87.82623662,72.19331227,195.6806585,23.03723241,33.58898973,-178.3255882,16.96408487,6.909131392,1056.390139
TS00002601,CMP_001,LOT250001A,2024.1.2 8:30,4.771851709,3.398870785,81.15818334,61.12202696,224.9103052,23.00010592,14.28536367,-5260.857605,17.02022229,6.962886615,4737.65347
TS00002602,CMP_001,LOT250001A,2024.1.2 8:30,4.846895642,3.396916147,78.00657071,76.07673447,244.4464894,22.98901855,27.55272787,-6639.415947,17.53961642,7.10769295,1573.86164
TS00002603,CMP_001,LOT250001A,2024.1.2 8:31,4.86507653,3.388928052,112.1130841,65.7776954,200.4585511,22.9362056,38.80335036,11346.4417,16.30730558,7.08624678,2886.34758
TS00002604,CMP_001,LOT250001A,2024.1.2 8:32,4.892592366,3.384023202,91.06432049,73.33294636,208.2414798,22.99555374,37.10754709,5025.097715,16.91914171,7.118133809,2972.661435
TS00002605,CMP_001,LOT250001A,2024.1.2 8:33,4.935160921,3.364315959,93.61955432,68.95485552,131.2726738,22.86472311,26.94651577,21427.58146,16.87211148,7.240181773,4377.231824
TS00002606,CMP_001,LOT250001A,2024.1.2 8:33,4.973567695,3.342744857,99.46793775,65.23049101,260.1278314,22.98569635,29.95445449,12703.27718,16.08687267,7.251762637,-2972.736664
TS00002607,CMP_001,LOT250001A,2024.1.2 8:34,4.996292962,3.30993134,74.46774607,66.60670979,181.3076994,22.99430281,28.10275716,-4310.020474,16.56699453,7.180864485,-2806.296275
TS00002608,CMP_001,LOT250001A,2024.1.2 8:35,4.998070482,3.288526621,106.780712,72.76628352,171.5246127,23.00005413,30.36811598,11422.72445,16.1942549,7.275622345,3928.874994
TS00002609,CMP_001,LOT250001A,2024.1.2 8:36,5.066754371,3.267195414,64.72796496,62.63020679,192.3142169,22.90608649,39.04480658,-16.68980592,15.55732796,7.358371657,2972.670074
TS00002610,CMP_001,LOT250001A,2024.1.2 8:36,5.090571241,3.231513072,82.67060385,65.49810023,245.2319229,22.99138768,10.62708278,15214.7625,15.2335784,7.328361028,-434.3530154
TS00002611,CMP_001,LOT250001A,2024.1.2 8:37,5.095089785,3.203957189,86.28753579,73.94723166,265.5072292,22.92345669,33.63142897,-1807.927469,15.31412859,7.505986237,2973.828426
TS00002612,CMP_001,LOT250001A,2024.1.2 8:38,5.07762089,3.179312178,97.19147355,85.72820253,201.9068606,22.92981689,39.02325873,-7462.602152,15.16021369,7.436014952,-2355.142499
TS00002613,CMP_001,LOT250001A,2024.1.2 8:39,5.096385646,3.144428238,94.03265372,71.46280278,226.5002238,23.00078481,28.29074139,-4892.745425,14.41970596,7.414744709,11649.14758
TS00002614,CMP_001,LOT250001A,2024.1.2 8:39,5.099310199,3.10976085,90.62153887,61.83942885,195.8574813,23.059583,29.70985188,-4381.843678,14.76413268,7.414293202,5778.435109
TS00002615,CMP_001,LOT250001A,2024.1.2 8:40,5.103668091,3.079377015,92.58515898,64.63998841,161.0924409,22.95498146,30.39386967,-5340.860196,14.21954507,7.53066796,3698.169901
TS00002616,CMP_001,LOT250001A,2024.1.2 8:41,5.095342062,3.043257346,83.30993971,66.45364536,233.937565,22.90464849,30.39737092,-2670.671453,12.51270807,7.461451073,2045.989413
TS00002617,CMP_001,LOT250001A,2024.1.2 8:42,5.060435509,3.037186292,78.47095531,63.26600447,168.2161741,22.94758686,36.5736792,11613.08411,12.53902799,7.518009573,-48.76206357
TS00002618,CMP_001,LOT250001A,2024.1.2 8:42,5.054528311,3.01984262,101.028183,70.52828619,230.1240654,22.97732247,38.41704376,20994.50767,13.92732808,7.442177312,-2134.141398
TS00002619,CMP_001,LOT250001A,2024.1.2 8:43,5.038013179,3.012130894,100.9853317,65.38916442,220.2258916,22.95321384,12.03668482,-10282.59251,12.94982309,7.49956724,1444.789719
TS00002620,CMP_001,LOT250001A,2024.1.2 8:44,5.027201467,3.001538901,110.1427086,69.06510933,197.0343985,23.05069593,45.45823181,15637.23985,13.12312881,7.456164086,-802.1787698
TS00002621,CMP_001,LOT250001A,2024.1.2 8:45,4.986903174,2.99807769,86.61039419,60.51542379,231.0524639,22.86874162,34.53049429,-1794.280109,13.68357431,7.459758537,-635.2272454
TS00002622,CMP_001,LOT250001A,2024.1.2 8:45,4.956361953,2.991785938,101.6139837,70.30601828,241.0358516,22.90768908,61.59787826,6440.376047,13.02077659,7.419063273,-2487.900587
TS00002623,CMP_001,LOT250001A,2024.1.2 8:46,4.911694765,3.00414889,91.98580522,60.08046287,167.0777802,22.96270252,24.49841282,-13602.6354,13.12024753,7.489434654,2506.011507
TS00002624,CMP_001,LOT250001A,2024.1.2 8:47,4.895763853,3.024658601,106.8258969,54.28771781,146.7895292,22.9493635,28.78933218,8155.288151,12.69674941,7.388990088,622.1611664
TS00002625,CMP_001,LOT250001A,2024.1.2 8:48,4.843746412,3.048492047,105.1998951,73.83545852,114.3375961,22.76698042,37.16313771,-17162.85732,13.60396272,7.378083762,3356.003254
TS00002626,CMP_001,LOT250001A,2024.1.2 8:48,4.787083681,3.057993491,97.11209399,47.66328817,237.3404677,22.85338551,44.9587054,6004.550723,13.93769377,7.348796277,3121.296381
TS00002627,CMP_001,LOT250001A,2024.1.2 8:49,4.783450579,3.084409816,91.58496572,54.10796622,157.075231,22.91649959,16.99274662,5412.693824,13.47770039,7.399325501,2439.18242
TS00002628,CMP_001,LOT250001A,2024.1.2 8:50,4.735861583,3.114916769,104.5304688,54.37037715,205.1044584,22.97518808,30.85369309,4725.538366,13.53880617,7.325557118,9731.462458
TS00002629,CMP_001,LOT250001A,2024.1.2 8:51,4.682916974,3.133331238,101.2919177,74.04270671,150.0974201,22.85390179,48.29764664,-4557.526417,15.95773956,7.280410875,4228.138892
TS00002630,CMP_001,LOT250001A,2024.1.2 8:51,4.648281503,3.170913991,87.84142759,69.22185985,220.2134398,22.78806036,30.22019249,8264.116009,14.63138599,7.119679614,-2019.3287
TS00002631,CMP_001,LOT250001A,2024.1.2 8:52,4.628113057,3.414748086,81.23257843,66.95268799,155.1796935,22.74343247,58.42983561,6658.458044,14.5897846,7.121688878,3145.307644
TS00002632,CMP_001,LOT250001A,2024.1.2 8:53,4.60158364,3.414748086,91.41243585,55.07645047,142.8617366,22.89197886,36.92972947,628.7627424,15.7368208,7.168502556,1615.046908
TS00002633,CMP_001,LOT250001A,2024.1.2 8:54,4.571805411,3.262711817,109.2024087,72.59062161,175.0144588,22.80435048,31.96466497,9429.600423,15.58755757,7.004120076,-2238.334111
TS00002634,CMP_001,LOT250001A,2024.1.2 8:54,4.551371252,3.292588811,105.2279384,59.36140034,168.1048712,22.71211736,50.45392043,1740.292949,15.25652121,7.019906057,-2468.48132
TS00002635,CMP_001,LOT250001A,2024.1.2 8:55,4.554051245,3.312861459,82.32000456,63.27027174,204.7689921,22.73071902,62.78833478,7972.006179,16.46540265,6.915341665,3167.030823
TS00002636,CMP_001,LOT250001A,2024.1.2 8:56,4.530756192,3.34566355,81.41259578,58.24854371,188.0934071,22.74250458,48.8507845,1416.195423,15.90234098,6.873537405,3911.740905
TS00002637,CMP_001,LOT250001A,2024.1.2 8:57,4.508173359,3.414748086,105.4519709,56.93474865,211.0573769,22.74007998,59.32654983,4835.762461,17.56390879,6.959694339,-1307.509729
TS00002638,CMP_001,LOT250001A,2024.1.2 8:57,4.51471164,3.372153835,80.93332723,55.86157034,185.8307157,22.65359301,64.65777568,8412.824065,17.07871583,6.866594572,4754.222108
TS00002639,CMP_001,LOT250001A,2024.1.2 8:58,4.485104123,3.414748086,96.9384243,56.41968762,176.6044775,22.65335276,33.80113822,-1313.531082,16.73598478,6.836267366,2711.022242
TS00002640,CMP_001,LOT250001A,2024.1.2 8:59,4.511282731,3.398927313,85.21352774,62.00841034,180.6377838,22.58672223,56.4371437,-9669.623313,17.04098489,6.784666366,5456.315602
TS00002641,CMP_001,LOT250001A,2024.1.2 9:00,4.54182264,3.404718437,107.0483018,60.87794276,260.6140117,22.70649661,27.19473074,5435.778752,17.54197287,6.699142956,5149.762894
TS00002642,CMP_001,LOT250001A,2024.1.2 9:00,4.525281196,3.39418039,82.65401996,58.79769467,206.6368485,22.62241463,50.86130258,14578.14838,17.08695343,6.634764232,1417.267183
TS00002643,CMP_001,LOT250001A,2024.1.2 9:01,4.533987113,3.373213122,101.251152,69.18457671,140.4575346,22.64766103,45.17819636,5687.844144,18.17537871,6.615411173,6810.38187
TS00002644,CMP_001,LOT250001A,2024.1.2 9:02,4.559064694,3.386356442,91.10637946,41.10952393,183.922477,22.68018455,61.20570989,5892.520498,17.46353356,6.595331171,-1458.605871
TS00002645,CMP_001,LOT250001A,2024.1.2 9:03,4.578291373,3.366366436,91.20319407,63.97666403,201.4783868,22.60468416,60.59773216,2306.529514,16.91059841,6.666650341,9093.780378
TS00002646,CMP_001,LOT250001A,2024.1.2 9:03,4.611892996,3.330963671,68.38708413,65.96160372,252.4972454,22.57256871,53.59202361,10138.82948,15.85202204,6.487678916,-705.455342
TS00002647,CMP_001,LOT250001A,2024.1.2 9:04,4.649916276,3.313911638,65.45776534,69.39556594,226.1291681,22.57236269,50.54260483,909.4951038,16.08743764,6.507428685,1793.622473
TS00002648,CMP_001,LOT250001A,2024.1.2 9:05,4.668479129,3.300207195,84.66815374,62.35289393,165.3858668,22.55021384,53.25115551,-1747.412722,16.19530598,6.474204989,241.4127528
TS00002649,CMP_001,LOT250001A,2024.1.2 9:06,4.725627309,3.270490177,88.72239297,64.83163791,263.0725409,22.59370351,48.06317984,13868.44455,15.12431714,6.561687535,816.4853525
TS00002650,CMP_001,LOT250001A,2024.1.2 9:06,4.775934188,3.236918733,74.37592692,70.55720315,186.8759088,22.5312473,46.74028265,-2465.24983,16.08892506,6.594908431,10719.87246
TS00002651,CMP_001,LOT250001A,2024.1.2 9:07,4.786383657,3.198943325,74.1130659,74.54346499,222.3898943,22.47277995,64.9193902,11759.90946,14.41550559,6.515439318,561.8379378
TS00002652,CMP_001,LOT250001A,2024.1.2 9:08,4.860389229,3.169211032,89.9868211,63.8294362,147.5390254,22.53668707,66.47773095,13949.62127,14.30479565,6.521769809,4502.536587
TS00002653,CMP_001,LOT250001A,2024.1.2 9:09,4.882268847,3.137411046,89.37521247,68.20769553,107.5332389,22.53012896,46.11823462,8583.107298,14.0445865,6.513422421,1240.649582
TS00002654,CMP_001,LOT250001A,2024.1.2 9:09,4.925896075,3.115971339,81.74877625,77.97480222,134.7096534,22.38602931,50.74512439,-9553.530285,14.53831368,6.541727107,4752.628937
TS00002655,CMP_001,LOT250001A,2024.1.2 9:10,4.934658584,3.077187895,90.31511834,54.35122314,77.22178913,22.51397258,48.92875318,3233.099827,13.34146768,6.573769515,305.1521129
TS00002656,CMP_001,LOT250001A,2024.1.2 9:11,4.989153454,3.053743846,70.1678071,64.21584336,236.2274249,22.44001836,28.64383252,962.7570799,12.5058005,6.575778764,2699.29798
TS00002657,CMP_001,LOT250001A,2024.1.2 9:12,4.988985123,3.044258249,77.7594053,78.66796462,177.8635818,22.42047284,43.96214142,-1957.883132,14.03478931,6.602777754,3808.991764
TS00002658,CMP_001,LOT250001A,2024.1.2 9:12,5.044507685,3.021532526,97.22098314,76.89549856,142.731932,22.44125961,67.19076619,4446.818522,12.95135518,6.643693212,-251.691961
TS00002659,CMP_001,LOT250001A,2024.1.2 9:13,5.055875968,3.018059501,80.86568456,73.8200262,183.60832,22.34730624,38.97175837,10726.12906,12.45678239,6.546601781,10176.76045
TS00002660,CMP_001,LOT250001A,2024.1.2 9:14,5.079746884,2.998433259,80.9048572,68.12986857,175.7983006,22.40821267,73.29821295,-1539.361191,12.57170819,6.669444514,3935.401059
TS00002661,CMP_001,LOT250001A,2024.1.2 9:15,5.067683036,2.99967133,102.1816133,65.82849756,189.3621541,22.32665273,61.92381372,1341.584561,14.03005765,6.721367826,1202.988836
TS00002662,CMP_001,LOT250001A,2024.1.2 9:15,5.081260128,2.996927854,64.63233844,68.10215625,208.1413418,22.25688351,52.59103167,651.0681118,12.6303971,6.766286701,-222.9654191
TS00002663,CMP_001,LOT250001A,2024.1.2 9:16,5.108366442,3.009832873,86.11883261,82.14586903,164.7446668,22.26604991,54.39829374,14703.5158,13.0238661,6.778566041,2131.448123
TS00002664,CMP_001,LOT250001A,2024.1.2 9:17,5.085182798,3.012927414,94.35017652,68.50501294,149.043461,22.32977715,36.53744393,493.7991676,12.94983593,6.838668615,-1804.273084
TS00002665,CMP_001,LOT250001A,2024.1.2 9:18,5.10163427,3.035270801,74.04628831,73.39777226,202.6069513,22.23983694,44.21787263,-9282.399127,12.64236849,6.839659736,7178.14766
TS00002666,CMP_001,LOT250001A,2024.1.2 9:18,5.064809888,3.049961121,85.50613792,68.0777778,204.4347284,22.35350856,64.53540574,-12678.93709,13.1401553,6.833040531,3112.859618
TS00002667,CMP_001,LOT250001A,2024.1.2 9:19,5.084170729,3.086606489,66.73652577,78.37796762,186.1420757,22.31858734,39.68397774,6673.461076,13.04376445,7.017761595,1543.463869
TS00002668,CMP_001,LOT250001A,2024.1.2 9:20,5.034810528,3.113501436,69.36960924,69.54820429,251.2684835,22.31215125,59.59379433,-4572.751814,14.66554777,6.958986799,4934.350884
TS00002669,CMP_001,LOT250001A,2024.1.2 9:21,5.039438472,3.414748086,79.80139364,72.31231671,175.5956846,22.23832553,30.12028492,9706.547701,14.44249345,7.054643924,-378.2867332
TS00002670,CMP_001,LOT250001A,2024.1.2 9:21,5.014748596,3.176716421,83.68790187,62.03368844,164.3909502,22.23185139,32.03463493,-10310.09046,16.17673773,7.071615139,-1690.775622
TS00002671,CMP_001,LOT250001A,2024.1.2 9:22,4.965883998,3.214984491,86.69879996,62.28289542,206.3595216,22.14642178,68.98072193,-2406.364616,14.57465357,7.233858961,1378.699085
TS00002672,CMP_001,LOT250001A,2024.1.2 9:23,4.953256501,3.231562931,91.01045426,72.39114544,175.6863937,22.24333565,45.75805918,-10344.13776,14.79755278,7.19459171,2145.00028
TS00002673,CMP_001,LOT250001A,2024.1.2 9:24,4.914344,3.257956713,74.50266191,63.52944765,212.5304146,22.20027968,39.15920111,7284.932066,16.53828985,7.225354014,3348.780971
TS00002674,CMP_001,LOT250001A,2024.1.2 9:24,4.866524338,3.307744083,87.01497054,85.08919909,173.9563996,22.19770935,61.68098486,9403.413384,16.54276722,7.318434982,-2675.692065
TS00002675,CMP_001,LOT250001A,2024.1.2 9:25,4.82247165,3.309643239,71.59668428,57.97035802,187.7270403,22.24214204,59.97138955,6276.518223,16.40642952,7.426535703,381.8380398
TS00002676,CMP_001,LOT250001A,2024.1.2 9:26,4.770560615,3.341541995,84.02091312,65.53573234,256.7252126,22.11614846,55.7513368,-7994.163204,15.74599865,7.373837867,-7500.39438
TS00002677,CMP_001,LOT250001A,2024.1.2 9:27,4.767644781,3.362881133,77.09462069,70.20627747,187.5666881,22.12920861,37.53237974,-4617.504088,17.66503175,7.366385648,-1796.258983
TS00002678,CMP_001,LOT250001A,2024.1.2 9:27,4.701920992,3.386272191,79.53563206,67.15981622,174.981101,22.14127801,40.5859747,5158.601909,16.73875115,7.448369986,3898.926285
TS00002679,CMP_001,LOT250001A,2024.1.2 9:28,4.690992797,3.392369737,79.41220623,61.78749847,232.7852825,22.06797161,47.41618477,-14085.83899,16.64370796,7.359519387,4640.099777
TS00002680,CMP_001,LOT250001A,2024.1.2 9:29,4.651522175,3.394545865,59.26711829,62.04644495,164.4032709,22.09554255,51.64779675,357.4998213,17.66115252,7.461198776,-1663.644274
TS00002681,CMP_001,LOT250001A,2024.1.2 9:30,4.633851566,3.394292894,64.24821625,61.13194986,173.0284819,22.12013899,36.84319353,17916.69648,16.98662293,7.575226141,795.2846533
TS00002682,CMP_001,LOT250001A,2024.1.2 9:30,4.590105186,3.395486737,76.72764954,64.91012708,208.683523,22.07018865,44.61639421,928.735087,16.27597463,7.495845751,1853.921603
TS00002683,CMP_001,LOT250001A,2024.1.2 9:31,4.56390431,3.384169739,59.07893868,78.49501204,216.882691,22.14328551,45.39231109,-12174.34904,16.92629459,7.501446233,5020.588018
TS00002684,CMP_001,LOT250001A,2024.1.2 9:32,4.557679683,3.378488257,84.54904423,65.75008477,222.5561495,21.99408276,57.23540316,-3377.758062,16.31320377,7.500785107,6383.70192
TS00002685,CMP_001,LOT250001A,2024.1.2 9:33,4.533577755,3.358418222,85.27228041,72.06823898,160.7033465,22.11798522,50.45377442,-3622.688667,14.8124293,7.47923955,2266.668837
TS00002686,CMP_001,LOT250001A,2024.1.2 9:33,4.519425384,3.332457129,80.18153559,66.99317289,198.2450053,22.08755601,22.92104613,24078.0765,15.88518745,7.509568704,1037.248334
TS00002687,CMP_001,LOT250001A,2024.1.2 9:34,4.512352839,3.325087925,66.08352744,70.13920025,163.7904489,22.01914504,38.03905074,19325.53335,15.85892916,7.523055231,-2499.818958
TS00002688,CMP_001,LOT250001A,2024.1.2 9:35,4.4775584,3.414748086,91.51170311,44.3703251,157.2689711,21.99490226,29.05564032,9974.948995,15.21459393,7.453849382,2167.928652
TS00002689,CMP_001,LOT250001A,2024.1.2 9:36,4.511943812,3.254194578,98.52663534,59.64523433,209.5386848,21.93109763,46.61600828,-765.1646531,15.96318191,7.327875939,8081.046556
TS00002690,CMP_001,LOT250001A,2024.1.2 9:36,4.514500857,3.230277338,80.09652838,69.29333538,155.3687679,21.98980086,50.47522576,14675.03916,14.84640028,7.453651889,5739.315781
TS00002691,CMP_001,LOT250001A,2024.1.2 9:37,4.499432798,3.200410229,84.22750126,56.63860872,179.0802901,22.07683057,40.21600596,-8659.607694,15.28705572,7.511164801,2405.476588
TS00002692,CMP_001,LOT250001A,2024.1.2 9:38,4.524890677,3.158234307,81.6591186,70.98933333,174.7856636,22.01704887,35.38229116,13449.98774,13.94713923,7.356242464,2802.711355
TS00002693,CMP_001,LOT250001A,2024.1.2 9:39,4.546112013,3.140186487,85.48615515,68.66514796,137.9069678,22.07385746,39.03587143,11976.06979,14.92749736,7.268715384,-161.9664049
TS00002694,CMP_001,LOT250001A,2024.1.2 9:39,4.566828575,3.102918955,79.54661952,55.67632332,199.4540382,21.98104807,40.3234158,1197.640005,13.32612948,7.340324176,842.3355126
TS00002695,CMP_001,LOT250001A,2024.1.2 9:40,4.599643768,3.092709122,80.97311207,55.02513007,188.236021,22.04421168,29.7512553,14120.15371,12.41951125,7.355105011,2365.694389
TS00002696,CMP_001,LOT250001A,2024.1.2 9:41,4.645134926,3.061722407,90.96700606,51.38487042,113.2760267,21.9702809,22.43047037,-1724.568345,14.32814399,7.253463928,2382.80472
TS00002697,CMP_001,LOT250001A,2024.1.2 9:42,4.671700399,3.035797201,105.9693427,53.53238503,183.0544267,21.9556639,12.08332684,-9882.006716,12.86842973,7.270297279,4969.880467
TS00002698,CMP_001,LOT250001A,2024.1.2 9:42,4.669879346,3.017327689,69.12547451,49.4290805,153.7733951,21.99686266,51.5295467,12571.22522,14.27214439,7.17917898,4829.226447
TS00002699,CMP_001,LOT250001A,2024.1.2 9:43,4.734724084,3.00915889,82.70854282,59.88609355,212.3903909,21.96773831,41.92740931,1963.032731,13.43664211,7.129033207,3508.558657
TS00002700,CMP_001,LOT250001A,2024.1.2 9:44,4.78233403,3.006139076,72.56748995,47.71680673,138.8272852,21.92310561,39.97897736,8857.939386,13.49878131,7.021154123,-1048.227064
TS00002701,CMP_001,LOT250001A,2024.1.2 9:45,4.805802128,3.414748086,100.920249,60.8638913,174.3056909,21.99088426,50.48010464,21074.06592,13.6272835,7.014270345,-934.2459635
TS00002702,CMP_001,LOT250001A,2024.1.2 9:45,4.853964676,3.001159379,79.7505255,61.05520794,198.6714562,22.00556849,19.91285299,-4332.274077,13.09223093,6.951472296,-714.4629407
TS00002703,CMP_001,LOT250001A,2024.1.2 9:46,4.904791023,3.010138918,71.8213244,46.5099938,192.1520771,22.06440457,13.84433455,1481.142929,13.17232022,6.903122557,2653.419184
