PNO,EQUIPMENT_ID,LOT_NO,TIMESTAMP,SUSCEPTOR_TEMP,CHAMBER_PRESSURE,PRECURSOR_FLOW_TEOS,PRECURSOR_FLOW_SILANE,PRECURSOR_FLOW_WF6,CARRIER_GAS_N2,CARRIER_GAS_H2,SHOWERHEAD_TEMP,LINER_TEMP,DEPOSITION_RATE,FILM_STRESS
TS00002270,CVD_001,LOT250001A,2024.1.2 4:21,483.1305074,1.29217146,304.5424583,269.4149973,-18.23875455,11.2160212,3.16691006,248.3300852,108.988278,-176.5954032,396.102919
TS00002271,CVD_001,LOT250001A,2024.1.2 4:22,589.3662951,1.276656278,23.14327192,324.0419725,-11.81406035,9.258962315,3.251530953,179.3437889,150.4127345,-1067.069883,333.6965773
TS00002272,CVD_001,LOT250001A,2024.1.2 4:23,379.7637009,1.275926631,342.1538232,108.7826198,-0.398675642,11.70804603,3.339323805,120.4875683,159.1151684,2639.970034,-477.9597174
TS00002273,CVD_001,LOT250001A,2024.1.2 4:24,331.9586177,1.203071175,145.5258556,87.44314676,-23.34074325,11.82239753,3.646815178,141.7418444,139.4702945,-1704.086037,1068.769187
TS00002274,CVD_001,LOT250001A,2024.1.2 4:24,508.9323693,1.219908847,165.4810569,221.4544135,-29.84184547,12.49959434,3.509038605,122.1644762,95.7590807,-849.0073301,-532.7323095
TS00002275,CVD_001,LOT250001A,2024.1.2 4:25,228.2871789,1.196218571,75.4507991,213.9805187,6.990658558,11.61963298,3.560497963,120.2211859,82.50464788,1673.427948,509.2811926
TS00002276,CVD_001,LOT250001A,2024.1.2 4:26,228.5437178,1.211750381,264.9334521,219.810777,-1.956915262,10.85781666,3.43727236,199.8132091,76.9778201,1989.921622,774.4773805
TS00002277,CVD_001,LOT250001A,2024.1.2 4:27,669.9419843,1.180308246,526.7468292,320.2719798,0.189447502,13.17313068,3.975382483,172.0110628,153.1169201,-2282.982313,75.48954038
TS00002278,CVD_001,LOT250001A,2024.1.2 4:27,213.1957561,1.190483505,318.3641693,151.965797,-15.30807473,10.40609127,3.692781071,214.2843039,116.0742761,1666.495454,-357.5614468
TS00002279,CVD_001,LOT250001A,2024.1.2 4:28,667.4637627,1.209428932,113.8720093,190.4607958,4.285110691,14.75037265,3.658900614,293.8112956,102.2890374,764.8221782,-339.3898634
TS00002280,CVD_001,LOT250001A,2024.1.2 4:29,617.2186652,1.238292457,364.8964388,65.47585697,1.188142225,12.39894257,3.960372741,184.4869049,116.508788,-1323.077384,-88.86682343
TS00002281,CVD_001,LOT250001A,2024.1.2 4:30,70.99549199,1.247678683,184.1914697,347.9083913,-15.84327578,13.29534324,3.797668264,56.56245275,153.1527885,-1058.66477,590.435389
TS00002282,CVD_001,LOT250001A,2024.1.2 4:30,334.1200126,1.291195227,396.2085417,127.8418983,15.80717879,13.94221089,3.870726214,175.7338281,144.4155463,-3539.799719,-542.1161831
TS00002283,CVD_001,LOT250001A,2024.1.2 4:31,803.2859981,1.324176222,325.6374178,133.1378468,4.67700318,14.16336994,4.043806736,260.8498625,134.5827789,3971.146457,-853.9321665
TS00002284,CVD_001,LOT250001A,2024.1.2 4:32,260.8932832,1.348245625,-142.9050317,132.717706,0.579065337,11.33178457,3.934210036,183.0866077,140.9919815,2577.25815,253.7270203
TS00002285,CVD_001,LOT250001A,2024.1.2 4:33,391.6825381,1.396548027,99.44071409,109.185994,2.097955063,14.84361026,4.460348603,279.0040334,127.7402518,-2020.86795,370.1956382
TS00002286,CVD_001,LOT250001A,2024.1.2 4:33,1462.975502,1.413532301,342.7403614,105.0801558,-13.08115124,14.2180865,3.972722632,213.4288693,131.9281368,2166.913646,1069.340062
TS00002287,CVD_001,LOT250001A,2024.1.2 4:34,707.3219652,1.425532155,243.171738,127.2451751,14.02353594,12.95937989,4.092150805,74.973836,130.0730583,-566.7828194,-600.7086379
TS00002288,CVD_001,LOT250001A,2024.1.2 4:35,450.6668471,1.501613492,95.55252576,55.19465089,11.52863731,12.92914089,3.552541959,190.8745498,124.0636332,2423.342021,27.14702023
TS00002289,CVD_001,LOT250001A,2024.1.2 4:36,366.395096,1.509759812,143.4219869,111.2051028,7.56976384,13.68582626,3.732697226,201.1636868,147.3330099,-385.8680864,678.4715419
TS00002290,CVD_001,LOT250001A,2024.1.2 4:36,873.7212659,1.569870672,-16.76102684,361.0281195,22.66173548,12.3634272,3.643359288,247.2257662,136.2771033,-107.9700588,159.8155008
TS00002291,CVD_001,LOT250001A,2024.1.2 4:37,955.3356533,1.616311112,209.1787639,255.4794728,-3.83859019,17.01045207,3.61814105,290.6626085,99.76177028,54.20716392,2.280405469
TS00002292,CVD_001,LOT250001A,2024.1.2 4:38,767.9231729,1.634584108,495.0889925,276.1047547,3.909158642,16.76221076,3.833218668,235.0494525,142.8288296,-672.1327542,494.3371655
TS00002293,CVD_001,LOT250001A,2024.1.2 4:39,547.2418519,1.638305656,317.7303515,302.0235947,1.010482615,15.30647034,3.891660119,206.1399972,135.1911069,3452.12543,-202.1416563
TS00002294,CVD_001,LOT250001A,2024.1.2 4:39,326.644605,1.677454014,489.1248015,364.1948305,6.122115444,14.37938353,3.681833155,219.433784,146.9557147,2460.796385,520.2557472
TS00002295,CVD_001,LOT250001A,2024.1.2 4:40,1462.975502,1.738531755,323.6953061,42.44102919,8.764870196,14.49366748,3.49049787,167.961492,126.3519243,892.7939394,-536.3307464
TS00002296,CVD_001,LOT250001A,2024.1.2 4:41,665.1776766,1.740168258,339.7846804,93.58102946,11.37120305,15.99026811,3.327819492,89.47885,154.7169545,2730.038027,-674.3605126
TS00002297,CVD_001,LOT250001A,2024.1.2 4:42,642.1650609,1.764085607,455.9629498,133.9540709,2.408117992,17.54248983,3.590844503,178.983109,129.4273952,-2566.512762,-57.40474684
TS00002298,CVD_001,LOT250001A,2024.1.2 4:42,891.0305825,1.790315312,254.1326851,165.6176129,-4.233652354,14.09126664,3.693242197,197.6867061,153.9056709,-1763.939909,-1208.945368
TS00002299,CVD_001,LOT250001A,2024.1.2 4:43,706.3458615,1.801019791,181.2811177,182.0062497,19.95023944,13.29996504,3.214392456,102.8617195,119.425856,1645.967841,107.8006681
TS00002300,CVD_001,LOT250001A,2024.1.2 4:44,171.0903986,1.801816408,331.4348974,169.5354613,25.68074657,17.31554135,3.281980926,254.0280523,122.4405206,2170.284582,-808.4589481
TS00002301,CVD_001,LOT250001A,2024.1.2 4:45,812.9869044,1.796869974,381.7300296,229.7378022,1.432866719,12.31929212,3.06867407,234.144321,153.0615757,1258.815093,191.2102603
TS00002302,CVD_001,LOT250001A,2024.1.2 4:45,303.6243691,1.792944384,137.6517118,212.9400262,-9.132148321,13.48128397,3.056992668,90.94375428,125.988656,-3066.17788,134.9079958
TS00002303,CVD_001,LOT250001A,2024.1.2 4:46,460.2738437,1.803443431,105.1193318,144.0023633,11.66437137,14.60605727,2.57970933,254.671469,203.0534793,-1427.810733,0.567957199
TS00002304,CVD_001,LOT250001A,2024.1.2 4:47,621.9191173,1.787236489,210.3822264,12.09390465,-19.00747606,12.60621155,2.623381638,153.7384089,154.8040693,1526.161382,245.5048088
TS00002305,CVD_001,LOT250001A,2024.1.2 4:48,1061.351367,1.759032504,294.7342445,116.9310169,-9.22558577,16.57397308,2.710969335,125.0883867,139.4780529,5540.575246,122.7094717
TS00002306,CVD_001,LOT250001A,2024.1.2 4:48,1342.930489,1.758936783,288.4116186,154.839031,-14.03223833,16.13852745,2.788507689,236.1611318,164.2322782,3116.72703,-131.8556407
TS00002307,CVD_001,LOT250001A,2024.1.2 4:49,720.0869924,1.716755076,8.583380102,179.6319095,-19.68552545,13.92713962,2.300546361,167.9947691,126.101456,3827.50546,925.0526405
TS00002308,CVD_001,LOT250001A,2024.1.2 4:50,525.4898099,1.678452264,423.628082,97.45264835,-11.71030757,16.63390234,1.980433124,284.7105658,169.077134,1343.193243,202.1050206
TS00002309,CVD_001,LOT250001A,2024.1.2 4:51,707.7140958,1.649363478,102.7407062,151.9022219,-18.15228595,16.80285868,2.215800009,119.3361799,169.0833616,1318.564641,388.4012178
TS00002310,CVD_001,LOT250001A,2024.1.2 4:51,798.7051962,1.613052675,148.1140986,90.98451378,-9.750338764,14.3632278,2.451915073,66.40926187,180.6434237,-1424.393005,537.155455
TS00002311,CVD_001,LOT250001A,2024.1.2 4:52,626.6089734,1.588618948,66.94278014,177.9467682,-9.728228323,13.75104872,1.874203887,153.3314091,130.5924928,2534.545806,334.0746895
TS00002312,CVD_001,LOT250001A,2024.1.2 4:53,1030.674038,1.574720259,515.7725538,89.04321988,-16.09020064,17.70094277,1.903873995,217.4101719,107.8793622,472.3747264,1032.032042
TS00002313,CVD_001,LOT250001A,2024.1.2 4:54,641.7450451,1.506760728,207.6381575,105.4822965,-13.21569873,15.26864862,2.126356665,114.3777371,126.9635674,1991.743803,85.4506166
TS00002314,CVD_001,LOT250001A,2024.1.2 4:54,710.8842036,1.483989981,70.10609569,60.33471263,-11.21855492,14.4381283,2.03592498,90.20029325,137.4856139,655.0936538,1.969000873
TS00002315,CVD_001,LOT250001A,2024.1.2 4:55,755.0067252,1.433935265,283.7758647,160.563498,0.008290667,15.95759089,2.150310135,183.7924662,196.5740467,1139.498718,-315.2368936
TS00002316,CVD_001,LOT250001A,2024.1.2 4:56,695.8475024,1.403390266,271.4497639,92.74919087,-8.555361823,14.21625171,1.766566307,82.33647336,212.9856158,393.642068,-113.4923073
TS00002317,CVD_001,LOT250001A,2024.1.2 4:57,801.9515214,1.349615594,151.5834538,248.8372053,2.369164885,12.84904951,1.936977553,188.7102753,158.004788,1006.671466,-345.0015471
TS00002318,CVD_001,LOT250001A,2024.1.2 4:57,439.5020374,1.335943888,280.0881751,200.4517202,1.318224838,13.56550066,2.23953052,150.0720795,148.4263184,2546.570436,365.9064315
TS00002319,CVD_001,LOT250001A,2024.1.2 4:58,455.6659141,1.305867222,72.03563736,154.5906122,2.625137025,14.83531931,1.76930606,200.4274359,138.0751709,-1996.201457,-421.6089734
TS00002320,CVD_001,LOT250001A,2024.1.2 4:59,321.4502661,1.289413731,113.9872966,86.35724642,12.31411505,10.11609531,2.319465697,88.02830566,173.6873578,-2458.741715,79.0743617
TS00002321,CVD_001,LOT250001A,2024.1.2 5:00,707.4281335,1.260644115,-75.05349473,189.9763176,-11.1939088,12.49500487,1.835460087,249.2942594,214.9232895,1370.827456,329.7734672
TS00002322,CVD_001,LOT250001A,2024.1.2 5:00,793.1632839,1.219132114,11.56224883,215.8738796,-3.167486413,14.82065576,2.25212169,160.8158115,203.1042742,3393.517928,132.9836665
TS00002323,CVD_001,LOT250001A,2024.1.2 5:01,713.5575791,1.237330028,404.0461837,164.9486625,20.72315795,11.79434134,2.049101618,218.0486311,183.8736071,3892.511585,-382.5065881
TS00002324,CVD_001,LOT250001A,2024.1.2 5:02,1018.228843,1.212579597,384.5015641,295.2756722,1.966739992,14.69516254,1.943937774,230.3140593,183.5807965,-1945.678752,422.171982
TS00002325,CVD_001,LOT250001A,2024.1.2 5:03,598.5023317,1.205341492,188.96075,191.6039176,-22.27338438,14.31048729,2.130106948,103.8027421,174.9396975,-304.9591409,36.71940835
TS00002326,CVD_001,LOT250001A,2024.1.2 5:03,767.1854139,1.199862265,390.1887614,232.2246496,5.04138438,11.90170633,2.401879056,226.7551107,148.5812806,-2458.430509,-1351.000769
TS00002327,CVD_001,LOT250001A,2024.1.2 5:04,326.9761174,1.194599228,164.0550894,162.2574464,9.439565245,10.95881948,2.361205211,88.92674746,127.8739543,-600.4347229,-401.2249956
TS00002328,CVD_001,LOT250001A,2024.1.2 5:05,502.8308094,1.212692087,155.5216277,211.752306,-17.26106593,11.19296199,2.661610504,92.87291253,149.2572978,2748.837874,795.1164444
TS00002329,CVD_001,LOT250001A,2024.1.2 5:06,772.9988019,1.228200881,195.0199892,80.39639448,22.84992156,15.43477779,2.805394338,293.6092406,162.4044968,481.2387843,839.7137466
TS00002330,CVD_001,LOT250001A,2024.1.2 5:06,810.7046857,1.210904561,174.4561033,112.4549469,2.739758767,14.06556701,2.366245976,243.204546,105.9197305,-235.3788273,362.4400221
TS00002331,CVD_001,LOT250001A,2024.1.2 5:07,524.0610889,1.249213489,165.3750347,187.17221,13.28563115,11.26103547,2.439729177,301.6713707,144.6773259,1609.269813,492.0344885
TS00002332,CVD_001,LOT250001A,2024.1.2 5:08,578.5890113,1.277485207,337.4711824,188.9198945,7.617067953,9.983396015,2.520898004,155.8290585,124.1686767,-1063.001042,-289.7625736
TS00002333,CVD_001,LOT250001A,2024.1.2 5:09,215.772916,1.312615362,215.6336259,206.5623444,-3.372949029,10.89822368,2.694827547,185.0082075,178.9876406,3722.214331,-32.51938355
TS00002334,CVD_001,LOT250001A,2024.1.2 5:09,504.5580338,1.357151627,288.2749516,262.9605565,-1.795016104,10.92047937,3.189432145,211.3524941,131.6533481,560.987265,712.2336264
TS00002335,CVD_001,LOT250001A,2024.1.2 5:10,814.8121872,1.3606901,330.4923286,38.97921579,-1.260658421,8.527481509,3.17486291,179.8541874,157.5115288,-246.1664151,303.408471
TS00002336,CVD_001,LOT250001A,2024.1.2 5:11,734.2521037,1.399825474,252.4340861,83.02876088,17.9277869,10.35670615,3.04742895,136.7162529,126.1346461,1742.79677,117.829531
TS00002337,CVD_001,LOT250001A,2024.1.2 5:12,713.6920925,1.436097594,84.93333144,195.0400983,4.402470642,12.07133452,3.246469369,128.6393362,194.4886784,2459.834189,-14.01500883
TS00002338,CVD_001,LOT250001A,2024.1.2 5:12,598.8918532,1.46913993,39.36021189,112.9235576,-0.678750168,7.24732366,3.619599021,196.1753431,94.91182132,3785.671428,659.9355256
TS00002339,CVD_001,LOT250001A,2024.1.2 5:13,585.993145,1.513629358,229.2420616,485.8828573,-6.255919182,11.05297007,3.807381462,120.2880243,159.5434179,186.3412394,626.4669265
TS00002340,CVD_001,LOT250001A,2024.1.2 5:14,416.7909146,1.567776428,191.3189973,232.0362052,13.52584687,11.75065723,3.560918282,119.5782105,106.2436298,2790.851177,382.6575986
TS00002341,CVD_001,LOT250001A,2024.1.2 5:15,754.0963677,1.576897566,225.6185599,182.2207334,14.64201273,8.732112999,3.055929015,209.8666944,128.5367993,833.3249232,83.13753304
TS00002342,CVD_001,LOT250001A,2024.1.2 5:15,682.0345758,1.634151003,214.5260417,146.3811442,10.28309434,12.00827986,3.720769284,181.5346331,149.223003,-580.1821128,-136.1999661
TS00002343,CVD_001,LOT250001A,2024.1.2 5:16,697.0923957,1.635219505,541.1709232,152.8601984,1.834203448,8.335574366,3.915918253,244.4753523,149.8870161,-900.0403785,381.0560101
TS00002344,CVD_001,LOT250001A,2024.1.2 5:17,439.7802539,1.682807127,53.47559335,201.8353792,-1.641604579,9.947142835,3.835081476,163.7515117,148.2646946,-1530.224488,-523.6544475
TS00002345,CVD_001,LOT250001A,2024.1.2 5:18,30.07049767,1.713748249,-27.63508559,211.9474328,-18.0372307,8.750511515,3.989630909,155.3759638,145.0743425,-810.491135,-426.6741864
TS00002346,CVD_001,LOT250001A,2024.1.2 5:18,839.7390277,1.767827993,263.8222673,163.1675868,-9.529259079,8.686335915,3.962419599,216.6690142,120.3799271,2912.314943,-710.9010195
TS00002347,CVD_001,LOT250001A,2024.1.2 5:19,442.7251304,1.758769969,176.1915928,181.7054982,-14.92877198,8.168301912,3.682847402,143.5356352,133.8087486,2101.049872,627.1640393
TS00002348,CVD_001,LOT250001A,2024.1.2 5:20,343.6751247,1.745914294,263.5158259,328.8789063,-27.16518633,10.10100147,3.783045999,153.7650798,138.7597402,-1789.445663,-354.8836383
TS00002349,CVD_001,LOT250001A,2024.1.2 5:21,729.6363897,1.760591615,297.5425591,333.6629415,1.059869029,10.29686408,3.918056813,157.1328788,142.7408104,-2795.923524,204.4510676
TS00002350,CVD_001,LOT250001A,2024.1.2 5:21,455.136366,1.798144854,385.402136,232.4464992,-16.83518287,8.909286515,4.20864492,182.6347037,133.9714436,-1525.374841,-62.16317738
TS00002351,CVD_001,LOT250001A,2024.1.2 5:22,814.984096,1.809206563,36.59677245,89.28662455,1.959419074,6.960047679,3.846823186,302.5265325,156.8877126,-853.4724165,1448.769495
TS00002352,CVD_001,LOT250001A,2024.1.2 5:23,630.0802102,1.803266248,155.2993119,258.2287251,-1.059419398,9.610675065,4.086742491,114.5209081,136.8597513,92.68004898,221.56831
TS00002353,CVD_001,LOT250001A,2024.1.2 5:24,714.6256691,1.7930885,278.1523386,348.9429146,-3.943385397,9.656677435,4.04302577,275.7885836,139.1597805,3042.585362,-928.6232054
TS00002354,CVD_001,LOT250001A,2024.1.2 5:24,199.1420065,1.79636684,320.3152916,331.1735938,-2.781224524,8.728065731,4.277533139,243.2348697,120.7097098,-402.4560692,593.1675521
TS00002355,CVD_001,LOT250001A,2024.1.2 5:25,840.551502,1.754798136,497.4256059,272.3875272,-14.24330876,11.89509745,3.92144053,293.8732777,99.69639389,4048.630588,-184.0263315
TS00002356,CVD_001,LOT250001A,2024.1.2 5:26,599.8617831,1.756128757,341.7381595,332.2885758,11.5074337,6.800936554,3.540054841,388.9176988,134.985613,-2679.498085,-85.81924003
TS00002357,CVD_001,LOT250001A,2024.1.2 5:27,439.2744876,1.694210365,214.0096237,206.6736433,-5.446598213,5.884744977,3.973702018,287.4386353,165.701513,-24.36817878,-315.6453941
TS00002358,CVD_001,LOT250001A,2024.1.2 5:27,564.5581523,1.677652979,108.4494062,255.651987,-1.520588146,8.189266493,4.217766055,257.8972091,141.9291475,2234.839737,125.1067343
TS00002359,CVD_001,LOT250001A,2024.1.2 5:28,81.85350807,1.633642418,147.6879841,134.8050029,-9.580933279,10.43671676,3.871445296,124.381934,103.2488767,2347.993184,125.8057191
TS00002360,CVD_001,LOT250001A,2024.1.2 5:29,625.3718631,1.623611108,142.4449438,219.0772698,-10.87599726,7.883249267,3.503779547,132.6997304,151.4047988,-28.84998362,-280.5603121
TS00002361,CVD_001,LOT250001A,2024.1.2 5:30,1340.104477,1.59201118,296.5988349,308.9285918,4.772960088,8.101492639,3.371396076,226.1907836,116.1297092,2634.408567,-204.0722602
TS00002362,CVD_001,LOT250001A,2024.1.2 5:30,179.9612291,1.557925917,244.8507161,132.5733324,3.73947961,11.11499228,3.318447649,103.3642813,146.8782596,2243.131016,108.4647898
TS00002363,CVD_001,LOT250001A,2024.1.2 5:31,135.1828481,1.519765406,45.18828593,104.3538069,-4.803353715,10.506916,3.826441668,242.8061631,113.6679175,-757.9502667,-1105.914894
TS00002364,CVD_001,LOT250001A,2024.1.2 5:32,791.7236624,1.467249544,153.9807644,186.8902889,-9.84436219,10.51195005,3.273272432,78.37533851,134.6646638,1223.577885,-648.0492103
TS00002365,CVD_001,LOT250001A,2024.1.2 5:33,354.1584894,1.440931993,315.9106914,153.9789622,-6.82137835,11.25987141,3.116161208,276.1538928,107.8873813,1988.488437,914.3853107
TS00002366,CVD_001,LOT250001A,2024.1.2 5:33,892.9810778,1.384833202,247.868656,229.1527851,19.03240498,9.598854813,3.124747136,188.2241149,108.0731702,-651.9712346,249.2658112
TS00002367,CVD_001,LOT250001A,2024.1.2 5:34,373.833238,1.392714647,272.65034,126.4332639,1.957631797,9.824043504,2.99940911,215.5839218,75.3471201,3946.072971,-172.0036437
TS00002368,CVD_001,LOT250001A,2024.1.2 5:35,79.3451766,1.33469757,247.0799448,318.5847616,5.520979785,11.76940789,3.282119313,163.5022992,137.2176444,-1124.306573,-753.4910896
TS00002369,CVD_001,LOT250001A,2024.1.2 5:36,225.6275374,1.301439511,400.170511,44.80643149,24.01396775,8.705331954,2.671771268,94.86309254,132.5326833,824.4433676,69.39474334
TS00002370,CVD_001,LOT250001A,2024.1.2 5:36,812.4640807,1.305143517,224.0518019,270.9670719,-1.344622209,7.681546572,3.017985405,283.1790076,133.8466342,-1972.451496,591.9804629
TS00002371,CVD_001,LOT250001A,2024.1.2 5:37,463.4726297,1.238661204,144.0217254,86.89305962,2.730051743,10.42302276,2.715401425,289.5137469,128.9940691,725.8186979,1419.603052
TS00002372,CVD_001,LOT250001A,2024.1.2 5:38,364.4990178,1.220224189,75.60192259,-7.927646514,2.18921512,12.65024027,2.844257412,188.5078351,97.60375158,-1621.7771,1045.41263
TS00002373,CVD_001,LOT250001A,2024.1.2 5:39,540.8901939,1.204623749,219.1573404,173.5154695,25.69124997,11.8211956,2.834770135,249.4888088,149.2426692,-81.23593125,-345.9161842
TS00002374,CVD_001,LOT250001A,2024.1.2 5:39,625.839949,1.208406981,-119.1400863,128.0277864,28.84390025,12.90993756,2.454876149,186.4455351,149.9016585,-2670.053439,-153.3494395
TS00002375,CVD_001,LOT250001A,2024.1.2 5:40,779.4483676,1.208840064,161.028275,50.37171585,15.6058022,8.787186976,2.299563288,227.2841298,96.38247512,2100.415331,-645.2987654
TS00002376,CVD_001,LOT250001A,2024.1.2 5:41,862.1248075,1.211095132,156.592348,-1.323920254,14.90491505,12.47324521,2.306128985,255.5483519,135.9637197,1212.560099,-335.4721943
TS00002377,CVD_001,LOT250001A,2024.1.2 5:42,410.1565021,1.240945519,10.17831223,149.4840881,0.074302494,13.16916832,2.210532623,243.2798346,146.2793346,2675.609637,-27.03231895
TS00002378,CVD_001,LOT250001A,2024.1.2 5:42,168.8823434,1.175683565,63.28975581,238.7678254,24.01318987,10.34980357,1.841526135,290.3571971,106.0153313,-192.4686454,-110.8689733
TS00002379,CVD_001,LOT250001A,2024.1.2 5:43,397.5193472,1.230198088,279.2995243,204.7525198,5.767132487,13.85523033,2.434189395,240.9058754,111.3846206,2774.717085,1092.734503
TS00002380,CVD_001,LOT250001A,2024.1.2 5:44,566.6409686,1.228751037,205.895103,158.814398,10.09544729,12.57879132,2.131402378,211.2821781,136.4946548,590.9286228,-599.856748
TS00002381,CVD_001,LOT250001A,2024.1.2 5:45,261.5074426,1.248498674,188.9471288,198.8257718,-1.055249388,17.53405604,1.816323647,163.6865251,75.42425917,745.4332194,27.45277541
TS00002382,CVD_001,LOT250001A,2024.1.2 5:45,264.223447,1.27201283,213.8955227,155.6816693,-4.244670524,9.838519555,1.610578574,180.3869681,88.39783607,4755.209788,-989.5516044
TS00002383,CVD_001,LOT250001A,2024.1.2 5:46,590.7056178,1.295141258,186.775581,32.20209843,13.54025265,15.33100943,1.542365452,257.377761,91.73434398,-433.0943289,199.9945405
TS00002384,CVD_001,LOT250001A,2024.1.2 5:47,494.0215781,1.364519834,330.3701563,36.04473748,0.8573318,12.85402388,2.154589527,118.2950458,67.96590885,3001.335383,-643.5521953
TS00002385,CVD_001,LOT250001A,2024.1.2 5:48,515.9828526,1.384900672,190.4779795,148.9414536,8.635902088,11.18175281,1.878177758,274.3365432,154.8832743,1516.791952,571.9238916
TS00002386,CVD_001,LOT250001A,2024.1.2 5:48,319.9253166,1.407642841,-6.968847742,156.2706944,-4.517786094,12.97292304,1.921331526,190.65751,63.22079066,-574.7114839,-130.8682856
TS00002387,CVD_001,LOT250001A,2024.1.2 5:49,453.8741593,1.464050842,379.5516666,250.9670016,-16.57383531,14.32849083,2.129047692,157.9035354,133.7356213,-2050.119912,-691.4429839
TS00002388,CVD_001,LOT250001A,2024.1.2 5:50,282.4932826,1.45847491,222.7705142,246.2736646,-14.74349457,15.60984132,1.9559096,140.5472013,148.4159724,-1472.449153,-1045.901203
TS00002389,CVD_001,LOT250001A,2024.1.2 5:51,738.3222475,1.498876579,103.7226073,236.345687,-8.480912738,16.76985231,2.204477831,246.3418751,115.9239148,2867.628648,-486.8715701
TS00002390,CVD_001,LOT250001A,2024.1.2 5:51,776.9411342,1.523544878,21.80623454,160.3959953,-16.14188557,16.44437936,2.158310786,204.370369,105.3876114,4087.537185,120.3060283
TS00002391,CVD_001,LOT250001A,2024.1.2 5:52,59.06377183,1.58221388,229.2638528,65.01181452,-21.07461409,12.97897795,2.174157089,299.9052859,133.1684947,813.7815059,210.7568236
TS00002392,CVD_001,LOT250001A,2024.1.2 5:53,290.8309452,1.630159265,166.6007226,229.8597811,2.137286912,16.22823081,1.935338849,128.0885271,127.0175881,930.3414544,-248.6034076
TS00002393,CVD_001,LOT250001A,2024.1.2 5:54,151.7800025,1.662290917,379.6546706,243.340042,-14.95926587,15.21584748,2.151506623,168.4418977,157.8788408,2206.489546,465.3456959
TS00002394,CVD_001,LOT250001A,2024.1.2 5:54,366.2050518,1.693467326,141.4389136,-15.84511193,-7.528137764,13.73257663,2.507600019,196.8239228,49.75767641,810.3464577,-562.4217727
TS00002395,CVD_001,LOT250001A,2024.1.2 5:55,510.7342799,1.697524736,81.93173142,126.778622,-5.128834045,14.47146357,2.327768842,156.4400494,101.9169074,2872.296939,-1453.980771
TS00002396,CVD_001,LOT250001A,2024.1.2 5:56,172.1378454,1.754752419,300.6247648,142.0756159,-12.95259907,13.78840556,2.787083411,201.0836557,147.2120516,1264.146201,155.9214863
TS00002397,CVD_001,LOT250001A,2024.1.2 5:57,307.1005524,1.766486417,306.4571228,216.9407185,8.63014214,14.961388,3.101155712,219.0245928,132.783075,958.7132953,665.6586437
TS00002398,CVD_001,LOT250001A,2024.1.2 5:57,289.6415913,1.78992876,214.1066433,135.5908556,-15.71132261,13.85237493,2.852285954,228.0367187,154.7503051,-705.4480464,676.9673118
TS00002399,CVD_001,LOT250001A,2024.1.2 5:58,595.5501707,1.762183516,279.8600981,205.6253836,-0.473917308,13.43435299,3.111185064,288.4281566,140.9806008,-1193.675843,-615.35547
TS00002400,CVD_001,LOT250001A,2024.1.2 5:59,564.1965583,1.802306773,192.9364021,190.8152964,0.896832413,15.71275888,3.050037134,118.9198918,130.0160303,-5618.964557,-230.1683169
TS00002401,CVD_001,LOT250001A,2024.1.2 6:00,369.5656117,1.782183521,229.2331376,195.6765476,-0.542546029,15.94309582,2.893147595,216.4459591,125.9313467,3168.2336,411.9100079
TS00002402,CVD_001,LOT250001A,2024.1.2 6:00,597.344744,1.791674562,347.9765682,145.2879546,-11.40478148,14.71268469,3.134138646,156.400261,205.6935083,405.9973597,-255.7313307
TS00002403,CVD_001,LOT250001A,2024.1.2 6:01,419.5966405,1.798590422,282.8493246,151.54884,11.79834546,17.02782106,3.590045504,220.040945,182.9283867,-103.9363734,118.14328
TS00002404,CVD_001,LOT250001A,2024.1.2 6:02,491.4552881,1.78029935,185.8154729,110.6692592,11.9750117,14.55621587,3.174280358,219.1326745,152.6758727,-3210.436944,-285.5204229
TS00002405,CVD_001,LOT250001A,2024.1.2 6:03,980.7975169,1.750118904,378.2484321,240.4952701,-0.877832763,14.45158767,3.160259093,133.0419647,141.0842651,-592.5948635,-465.3051161
TS00002406,CVD_001,LOT250001A,2024.1.2 6:03,900.5661127,1.742799196,-84.25715911,255.6697464,14.14593988,15.84390302,3.227151615,137.1866698,155.7792314,-862.4712171,-362.8314866
TS00002407,CVD_001,LOT250001A,2024.1.2 6:04,243.5109184,1.695717558,469.9048338,132.5134433,11.83924681,14.59069108,3.492320918,220.9499046,165.3269098,-916.6493117,568.3134462
TS00002408,CVD_001,LOT250001A,2024.1.2 6:05,901.5075851,1.708481208,2.07778948,335.9803283,-3.896056212,14.84167775,3.412212636,190.650467,153.9514899,1329.414685,101.4417085
TS00002409,CVD_001,LOT250001A,2024.1.2 6:06,776.9368223,1.657668778,138.7270746,167.7606736,0.971276017,10.84826233,4.019350991,175.0656656,119.6849014,898.0797859,733.493645
TS00002410,CVD_001,LOT250001A,2024.1.2 6:06,289.7255176,1.644512037,213.6380848,330.4900849,21.25969785,14.55804485,3.793382377,226.723404,196.572725,-2080.013938,359.5947645
TS00002411,CVD_001,LOT250001A,2024.1.2 6:07,784.0836736,1.584807123,201.915341,131.4790642,13.09416185,11.68625708,4.003362256,230.1554823,151.2030256,-1964.7805,903.2326157
