PNO,EQUIPMENT_ID,LOT_NO,TIMESTAMP,RF_POWER_SOURCE,RF_POWER_BIAS,CHAMBER_PRESSURE,GAS_FLOW_CF4,GAS_FLOW_O2,GAS_FLOW_AR,GAS_FLOW_CL2,ELECTRODE_TEMP,CHAMBER_WALL_TEMP,HELIUM_PRESSURE,ENDPOINT_SIGNAL,PLASMA_DENSITY
TS00003526,ETCH_002,LOT250001A,2024.1.1 6:33,-9579.292604,68.70933776,12.172099,32.22452678,34.62385378,424.3556719,-28.9864844,62.7412378,75.15732095,9.562793637,-19154.68227,1.50E+21
TS00003527,ETCH_002,LOT250001A,2024.1.1 6:34,-8540.321274,124.8794413,10.96460208,17.60006125,16.28515123,121.0784584,-41.92456504,65.70871509,75.573808,10.1771059,3814.167253,2.22E+20
TS00003528,ETCH_002,LOT250001A,2024.1.1 6:35,1488.771703,258.1541903,12.0862401,83.29876276,39.21061758,13.97690859,7.945682975,61.56638383,74.99157833,8.748115162,895.1122687,1.11E+21
TS00003529,ETCH_002,LOT250001A,2024.1.1 6:36,2734.7101,21.27940506,12.64023067,73.42861227,32.26916288,-82.11542622,-43.55866352,69.15894725,74.71672911,10.25106555,3114.174859,1.08E+21
TS00003530,ETCH_002,LOT250001A,2024.1.1 6:36,-4272.250485,65.0500946,11.00818545,61.39582146,23.82711439,301.7669628,-29.89863603,65.82300807,77.72419838,9.728935111,-1120.127088,-3.92E+21
TS00003531,ETCH_002,LOT250001A,2024.1.1 6:37,4963.997702,214.845901,14.90223665,101.1900052,22.51628724,474.1384419,33.88104477,56.81543009,75.21283458,10.33969842,-10854.8697,2.28E+20
TS00003532,ETCH_002,LOT250001A,2024.1.1 6:38,-8856.029795,233.3334513,15.0593896,119.7137717,15.86306812,397.4527028,7.469752898,59.43241905,76.20830034,9.060013996,17470.50745,-3.15E+21
TS00003533,ETCH_002,LOT250001A,2024.1.1 6:39,699.4185596,112.6137867,18.22443693,11.22502383,23.10504551,280.2484604,54.83426018,63.45199743,75.21225161,10.28059824,13633.50729,-7.63E+19
TS00003534,ETCH_002,LOT250001A,2024.1.1 6:39,-6184.962784,41.57702785,17.98132066,50.40458298,30.31216847,-242.9908703,-17.08628802,54.12384673,73.3415864,9.125246436,988.3094159,-9.91E+20
TS00003535,ETCH_002,LOT250001A,2024.1.1 6:40,-2841.982057,238.9949051,13.5997653,109.2901579,11.49787576,35.29009954,19.06142753,64.27301532,75.7962158,12.26283259,-2871.328726,2.07E+21
TS00003536,ETCH_002,LOT250001A,2024.1.1 6:41,1344.180725,206.5244079,17.83291826,60.11011276,2.376392837,607.4367946,36.62279151,53.92213537,73.96316578,9.260350527,-4102.984934,4.89E+20
TS00003537,ETCH_002,LOT250001A,2024.1.1 6:42,-4108.937642,149.5564794,13.86606598,49.32413065,24.0165127,398.6164235,-7.889142792,67.98827082,74.77841599,11.11857942,-23888.9752,9.46E+20
TS00003538,ETCH_002,LOT250001A,2024.1.1 6:42,-1256.938611,58.43572858,18.43351985,124.4856867,19.60442557,-268.6031599,60.51421698,67.55062897,75.33366939,10.97309071,5478.998846,-3.83E+20
TS00003539,ETCH_002,LOT250001A,2024.1.1 6:43,7088.15151,103.0371092,15.83736096,34.6758076,4.645600259,99.65393783,46.87806514,65.68328404,71.91684451,12.79560193,9715.039302,2.10E+21
TS00003540,ETCH_002,LOT250001A,2024.1.1 6:44,-2407.808667,95.62462833,14.98707402,76.68443398,8.117440843,202.248946,-15.1340124,59.92691858,72.36097843,14.2936953,3260.308054,-3.19E+21
TS00003541,ETCH_002,LOT250001A,2024.1.1 6:45,6073.941369,124.8510783,18.63903962,104.3261009,6.586084752,-80.99046548,33.13359386,64.30592915,76.07866992,13.51647457,986.635654,-1.79E+21
TS00003542,ETCH_002,LOT250001A,2024.1.1 6:45,-5709.206538,192.3063195,11.62014151,70.56278927,7.783088307,-469.5174016,46.46042261,61.03815703,73.65125401,15.9424932,3152.548192,2.57E+21
TS00003543,ETCH_002,LOT250001A,2024.1.1 6:46,4259.959482,158.7438921,14.2674042,127.0427621,11.77027773,130.8906773,17.26870072,58.60247418,73.64809698,12.36733423,-6744.063206,-8.71E+20
TS00003544,ETCH_002,LOT250001A,2024.1.1 6:47,9745.309075,42.5373049,18.50704535,74.99340079,12.44800951,-92.18091703,-9.867199748,62.21556873,74.74144529,12.74120625,-3236.350374,-4.29E+21
TS00003545,ETCH_002,LOT250001A,2024.1.1 6:48,-13716.77642,191.4094471,19.42774404,155.9241523,8.838247061,-92.44925907,41.92616947,67.55442111,73.82619206,13.38310307,69.11266722,2.91E+21
TS00003546,ETCH_002,LOT250001A,2024.1.1 6:48,-3648.928583,129.6457928,18.5317357,96.15048799,8.120596946,13.7770842,98.47254342,64.43689864,74.9379223,14.53617121,8675.344391,2.15E+21
TS00003547,ETCH_002,LOT250001A,2024.1.1 6:49,4616.082028,154.4682427,15.70029168,129.3769391,13.8892443,68.15186328,18.65868361,71.62688345,74.13585667,13.7046899,15476.78033,1.42E+21
TS00003548,ETCH_002,LOT250001A,2024.1.1 6:50,-41.89722679,203.9126416,17.75673882,133.4364878,18.44158937,98.61493894,75.11463736,68.35836113,74.40585433,14.11283298,-619.6797346,1.89E+20
TS00003549,ETCH_002,LOT250001A,2024.1.1 6:51,3427.137263,52.12484514,20.88945957,79.27006311,14.29452083,-120.6032098,2.953203637,67.97950147,72.94524802,15.46418465,-8788.066679,3.32E+21
TS00003550,ETCH_002,LOT250001A,2024.1.1 6:51,-2398.977767,119.721776,21.43226425,22.70283208,29.83334215,45.04628117,29.27708877,56.79831346,74.17346632,13.86108941,2008.93024,2.52E+21
TS00003551,ETCH_002,LOT250001A,2024.1.1 6:52,1769.538725,93.11272692,19.95944221,119.4302302,24.20302462,-339.3558426,43.14567593,63.57420735,75.42098939,13.98012359,21764.91113,3.10E+21
TS00003552,ETCH_002,LOT250001A,2024.1.1 6:53,341.0032344,34.05712378,22.86989428,107.7338279,4.164268016,177.8584299,16.9368703,59.83519174,72.78756072,14.61765923,-7925.602019,1.39E+21
TS00003553,ETCH_002,LOT250001A,2024.1.1 6:54,8306.430347,151.9829385,20.90492881,126.6047043,26.32354099,-613.6745884,5.546062243,64.3989382,74.88384706,14.63175072,10518.19617,2.46E+20
TS00003554,ETCH_002,LOT250001A,2024.1.1 6:54,2850.14997,284.7732031,17.93282929,94.53443082,28.2052472,28.51311736,33.74642372,62.00416095,73.3013991,15.6983436,15031.40426,-7.98E+20
TS00003555,ETCH_002,LOT250001A,2024.1.1 6:55,3371.966707,26.35104038,18.9476273,85.30902565,18.90241973,331.3673804,66.47544687,63.7386414,74.34484923,13.81834427,-1911.951997,-2.54E+21
TS00003556,ETCH_002,LOT250001A,2024.1.1 6:56,-1103.704746,137.205299,15.94786723,181.5192603,9.420118932,-162.3879976,16.88235282,71.08798599,73.29753064,13.778799,-5298.667133,1.00E+21
TS00003557,ETCH_002,LOT250001A,2024.1.1 6:57,-1538.727923,179.612916,18.95129215,40.68521009,25.58311078,282.6187266,-9.054211083,68.31315622,72.91271445,14.71040899,7482.009778,1.17E+21
TS00003558,ETCH_002,LOT250001A,2024.1.1 6:57,-1191.246478,150.2048226,21.73102661,127.1064989,26.54928514,393.6918254,-0.221294135,71.12628835,73.34345033,14.63352686,5291.369628,-7.00E+20
TS00003559,ETCH_002,LOT250001A,2024.1.1 6:58,3785.578439,137.2334472,20.35806835,72.73246157,16.51305699,-720.7903221,80.62082844,58.24003389,74.49320863,14.89333241,8735.938314,1.23E+21
TS00003560,ETCH_002,LOT250001A,2024.1.1 6:59,-1094.941474,66.80078501,21.81158264,80.08444112,14.28559879,69.94287783,9.16549297,66.68482901,72.87921512,13.69954619,22555.80742,-6.64E+20
TS00003561,ETCH_002,LOT250001A,2024.1.1 7:00,3178.860445,158.9672046,17.18171315,78.49622658,28.94200128,-609.3942066,-12.0982587,71.37860988,73.09379595,13.04437864,3520.465534,1.73E+21
TS00003562,ETCH_002,LOT250001A,2024.1.1 7:00,13898.86224,99.34792819,20.91045657,56.61025532,28.44495511,81.92222647,-27.4966377,74.22516918,71.67325305,13.07967851,-10040.9616,-1.76E+21
TS00003563,ETCH_002,LOT250001A,2024.1.1 7:01,6676.353566,12.62582803,16.64563589,109.1047788,27.48746502,111.7587659,-46.33473147,59.10018081,74.43172,11.94770003,2578.203421,-2.11E+21
TS00003564,ETCH_002,LOT250001A,2024.1.1 7:02,-506.5358473,214.4956637,20.37265231,139.3699334,31.62530411,-504.8633518,21.34616837,65.22832127,72.88511538,11.56433761,4356.366042,-4.81E+20
TS00003565,ETCH_002,LOT250001A,2024.1.1 7:03,8653.740983,198.6834891,16.18880757,100.0529202,22.13562877,599.338391,32.41295467,72.30002983,71.89058227,9.841156775,14639.24342,1.66E+21
TS00003566,ETCH_002,LOT250001A,2024.1.1 7:03,-1008.240935,142.2417942,17.55025076,82.95493996,29.41486067,192.1146893,3.463859685,66.30856093,71.44001979,11.87702338,23.77740196,-2.32E+21
TS00003567,ETCH_002,LOT250001A,2024.1.1 7:04,-10797.7818,150.5001863,19.00173351,37.0267942,39.58402237,-89.04719777,17.67088896,62.85668,72.94179323,10.91297518,-2078.874938,2.10E+21
TS00003568,ETCH_002,LOT250001A,2024.1.1 7:05,-4629.65228,198.5388908,14.35937713,94.95647473,31.12057591,492.2571732,-14.17199349,59.79521119,70.4178816,11.09185495,-11683.73866,-3.29E+21
TS00003569,ETCH_002,LOT250001A,2024.1.1 7:06,-9820.648878,144.6407193,14.9193063,158.5055055,18.14713472,-320.1922697,27.71820225,62.9356263,68.50683167,7.553498586,7514.339224,-4.93E+20
TS00003570,ETCH_002,LOT250001A,2024.1.1 7:06,-722.1714831,182.3697426,17.13144236,55.1928425,30.26044679,-175.698986,40.83154899,59.36590855,71.14576857,9.770702581,35529.60952,-2.83E+21
TS00003571,ETCH_002,LOT250001A,2024.1.1 7:07,1478.067326,107.1510679,13.12240712,53.78031694,24.27868265,-440.3147306,12.76185077,68.23122855,72.6806332,8.802655661,-175.90984,-5.22E+21
TS00003572,ETCH_002,LOT250001A,2024.1.1 7:08,11404.97461,200.590335,9.712029841,45.03030116,37.51700631,587.8268048,81.6481095,72.5460862,73.14383647,10.72230621,6567.087213,7.33E+20
TS00003573,ETCH_002,LOT250001A,2024.1.1 7:09,3285.189153,138.0668037,17.94874927,46.8279009,37.77359192,223.7175271,7.55172908,61.88224615,70.4603195,9.763465766,-3438.11723,-3.56E+20
TS00003574,ETCH_002,LOT250001A,2024.1.1 7:09,-14.86519542,127.5633066,11.01517195,-44.18364537,17.61457222,308.5837858,42.45094541,69.59520803,70.55451189,9.305062386,-10784.6479,-2.79E+21
TS00003575,ETCH_002,LOT250001A,2024.1.1 7:10,6251.500134,37.04062963,12.20977018,81.35912141,41.29196725,222.1107825,60.18382535,72.64909068,71.14011261,8.634916224,6354.162791,-1.03E+21
TS00003576,ETCH_002,LOT250001A,2024.1.1 7:11,-12016.81185,128.0752156,14.35448277,31.17791295,21.96830693,293.4419403,32.681315,68.52199227,69.84012011,9.357487479,2273.304191,8.84E+20
TS00003577,ETCH_002,LOT250001A,2024.1.1 7:12,2638.620702,58.90236506,9.626199027,0.747181222,47.96695408,172.6589545,29.08000419,60.59137166,70.89153484,8.18828883,-21887.98438,-7.36E+20
TS00003578,ETCH_002,LOT250001A,2024.1.1 7:12,5825.453186,68.88290592,8.344927346,95.75593477,31.07809491,223.9969974,-8.919337225,70.68161312,69.87386177,9.004497704,18041.08526,-3.97E+20
TS00003579,ETCH_002,LOT250001A,2024.1.1 7:13,-7695.142385,57.05633198,11.25280984,23.12375888,18.20875451,186.2699248,73.38516375,68.57933149,71.40910248,8.690143494,6071.447162,-7.97E+20
TS00003580,ETCH_002,LOT250001A,2024.1.1 7:14,8016.173524,41.27213727,5.928535877,53.92710424,18.28717861,10.28654297,25.83773336,68.16825182,70.87193142,11.41092065,2620.242394,-1.16E+21
TS00003581,ETCH_002,LOT250001A,2024.1.1 7:15,3163.421395,232.4862842,9.524952226,127.4773558,32.16219844,153.7946584,44.93774153,66.31089874,70.90380202,10.895902,-2369.768641,-1.19E+21
TS00003582,ETCH_002,LOT250001A,2024.1.1 7:15,-1378.636905,185.1265769,10.73301285,14.05199553,23.69541616,236.8048709,46.56830401,69.56934,69.28732258,10.76983685,5871.654212,-1.25E+21
TS00003583,ETCH_002,LOT250001A,2024.1.1 7:16,4892.588548,221.2009198,9.364546751,10.94759082,25.5357168,198.9262445,4.881393547,71.77072917,72.39710328,8.746448111,6302.156125,-1.51E+21
TS00003584,ETCH_002,LOT250001A,2024.1.1 7:17,14705.29156,33.80616834,6.14383984,85.05571168,41.50470415,-195.3553432,15.01599966,81.25695081,70.15328794,11.17026102,5772.415637,-2.03E+21
TS00003585,ETCH_002,LOT250001A,2024.1.1 7:18,2160.23212,113.0948851,13.99531125,122.4639087,17.2542913,-159.4553274,58.15447202,69.94319374,69.7240674,10.89156213,12412.37339,-7.59E+20
TS00003586,ETCH_002,LOT250001A,2024.1.1 7:18,2549.112215,33.24740686,10.32040368,15.8459914,23.72581543,450.0996211,-18.15118489,77.01073842,68.14410437,12.17406314,14661.29098,-1.28E+21
TS00003587,ETCH_002,LOT250001A,2024.1.1 7:19,-1702.622847,71.50260232,13.73496449,97.55996318,36.22802906,105.122688,76.61123713,71.31291068,69.07916065,11.72801164,21744.12724,-2.14E+21
TS00003588,ETCH_002,LOT250001A,2024.1.1 7:20,-4048.671562,60.832571,9.64550553,106.9841712,23.6760704,330.4086921,-11.9075434,69.09113149,69.34259803,11.80558254,-6696.623129,1.53E+21
TS00003589,ETCH_002,LOT250001A,2024.1.1 7:21,6032.409554,193.1947005,8.275834783,3.889391043,3.89774063,-86.58154606,-26.94322234,70.39162007,67.94291869,12.39877743,-4074.426441,2.47E+21
TS00003590,ETCH_002,LOT250001A,2024.1.1 7:21,-4082.960406,98.09753001,11.36924217,120.6876798,24.07484029,-179.760807,10.82467042,63.595722,68.64662908,10.93707398,5264.284002,-2.06E+17
TS00003591,ETCH_002,LOT250001A,2024.1.1 7:22,1489.18612,189.10276,10.41544721,126.2445751,6.524500363,-20.44830341,71.98460019,71.28458394,68.80443822,12.23638804,-6140.908587,1.33E+20
TS00003592,ETCH_002,LOT250001A,2024.1.1 7:23,-1796.910091,164.3759427,8.305041007,81.0441629,31.44365018,136.5751286,-52.21069859,59.8411431,69.11249671,13.61333986,-4527.688392,-1.39E+21
TS00003593,ETCH_002,LOT250001A,2024.1.1 7:24,3955.013369,269.398665,15.25172512,145.8103904,8.465364958,27.53025918,0.799127519,65.52958402,66.36753869,14.63292991,6412.084512,2.13E+21
TS00003594,ETCH_002,LOT250001A,2024.1.1 7:24,3097.869983,45.31315661,10.37978917,143.2067028,45.81373059,518.7247334,19.7592031,70.42879928,68.79922577,13.41682816,10680.22224,3.48E+21
TS00003595,ETCH_002,LOT250001A,2024.1.1 7:25,7338.330244,212.3096994,7.720200063,103.7040896,30.33047046,241.3696497,7.437092969,75.88134762,68.43421759,14.15017969,14447.47613,-3.28E+20
TS00003596,ETCH_002,LOT250001A,2024.1.1 7:26,-1927.655444,207.9285878,16.05046264,83.12252427,7.348042692,659.7874805,19.32239518,77.09156369,68.97459359,12.98615778,-217.5654938,-1.04E+21
TS00003597,ETCH_002,LOT250001A,2024.1.1 7:27,-465.6003466,82.77760961,11.8986322,63.6130179,15.29552379,299.5311966,-11.80919905,68.77784061,70.57208092,15.94229977,6363.972585,6.83E+20
TS00003598,ETCH_002,LOT250001A,2024.1.1 7:27,-4696.207205,203.2481307,12.08548474,102.0929893,22.53960092,-404.0233419,-6.029057303,70.75639642,72.11853541,15.79169702,4186.779259,2.58E+20
TS00003599,ETCH_002,LOT250001A,2024.1.1 7:28,-1465.497538,164.1898281,9.649624459,127.16202,22.87526865,463.6161367,10.02545229,74.91194599,70.08576143,15.49264184,1964.771053,-1.00E+21
TS00003600,ETCH_002,LOT250001A,2024.1.1 7:29,3488.736312,131.1051912,18.88181215,91.87521958,19.62481208,-177.4865692,-16.70736236,63.35006494,67.25222183,15.34246967,-6341.378545,9.42E+20
TS00003601,ETCH_002,LOT250001A,2024.1.1 7:30,5791.9317,95.56387078,11.77629853,17.09995979,28.01102521,257.6334168,18.65940796,72.02373753,68.62872002,16.39729416,-7582.110892,1.88E+21
TS00003602,ETCH_002,LOT250001A,2024.1.1 7:30,-4257.925298,101.6071997,15.61666527,155.5908498,14.66925083,6.230322005,11.14836091,65.85806846,70.09095814,14.25183421,8548.034693,-1.57E+21
TS00003603,ETCH_002,LOT250001A,2024.1.1 7:31,6517.373498,267.0098561,18.21845738,111.9805921,12.75755675,735.2834937,11.42051274,69.13100842,69.97921223,14.08390408,-6416.3904,5.08E+21
TS00003604,ETCH_002,LOT250001A,2024.1.1 7:32,9457.452063,142.8610996,17.44924786,88.41054985,13.59145613,559.0138444,37.6525943,67.68269357,70.79946433,15.74469727,-15828.39015,-3.07E+21
TS00003605,ETCH_002,LOT250001A,2024.1.1 7:33,3826.960154,188.10814,16.69148698,136.8124691,26.38064207,12.97399763,-24.35157821,72.13736414,69.24342224,15.52380208,1649.943818,-1.70E+21
TS00003606,ETCH_002,LOT250001A,2024.1.1 7:33,12628.33193,91.68817272,13.01578785,162.1658837,22.27757051,165.7134088,25.26255181,72.68996007,68.92176586,13.35290496,16543.82438,4.68E+20
TS00003607,ETCH_002,LOT250001A,2024.1.1 7:34,-3255.825773,89.96452827,15.65482189,-12.49709023,22.44889319,257.6383417,103.0930188,74.36682964,72.17961825,13.70868199,-25936.70099,4.49E+21
TS00003608,ETCH_002,LOT250001A,2024.1.1 7:35,-6063.825571,198.9988985,18.53403611,115.1190258,28.46851033,411.0948705,1.945456827,71.62057795,69.72914061,15.43245579,-855.1014267,-1.13E+21
TS00003609,ETCH_002,LOT250001A,2024.1.1 7:36,-9253.455908,50.20576719,16.45480035,38.65056747,1.04304669,201.1033121,73.53541582,70.70118466,68.21223429,13.97798098,8792.359957,-2.13E+21
TS00003610,ETCH_002,LOT250001A,2024.1.1 7:36,10407.23128,103.2158632,19.258954,113.4800061,25.73569827,-64.00732857,36.52140415,79.07158743,72.05177341,13.98578324,-16187.42666,1.10E+21
TS00003611,ETCH_002,LOT250001A,2024.1.1 7:37,5366.405241,127.0416447,20.74944349,96.29742798,25.93235655,11.06118992,16.17711348,62.13348723,67.70221545,11.88390909,-83.32916201,-4.97E+20
TS00003612,ETCH_002,LOT250001A,2024.1.1 7:38,1112.949425,128.5536668,21.70996735,114.1766873,41.56242041,187.405213,-6.474649585,78.18245315,64.81626428,13.15312402,-9347.034777,1.33E+21
TS00003613,ETCH_002,LOT250001A,2024.1.1 7:39,3129.417104,108.074063,16.45868687,66.28590581,10.71773733,495.0626761,35.7481576,68.19977289,71.33028924,10.91078417,-8031.569837,-1.42E+20
TS00003614,ETCH_002,LOT250001A,2024.1.1 7:39,-5303.328938,139.6693769,25.19601898,8.814585137,42.69193742,291.1868204,73.16327302,72.44323106,71.66424461,10.02978921,-1995.980772,-1.71E+21
TS00003615,ETCH_002,LOT250001A,2024.1.1 7:40,16120.96933,154.8156403,21.76161417,63.23764606,28.96352739,-11.48253217,15.54997076,67.89583686,71.04549552,12.09199762,-9219.675502,4.70E+21
TS00003616,ETCH_002,LOT250001A,2024.1.1 7:41,2215.538395,154.9361171,19.93415632,95.09356552,34.14768822,341.482457,22.20641217,65.94232447,68.60105485,12.36394967,-10071.58568,-5.91E+21
TS00003617,ETCH_002,LOT250001A,2024.1.1 7:42,2087.334178,49.67143159,22.7139751,117.1001073,47.01093418,80.04513003,52.19112401,71.80441936,70.60034792,10.49425466,1375.239535,3.64E+21
TS00003618,ETCH_002,LOT250001A,2024.1.1 7:42,5773.465328,90.13056364,25.91105223,27.41021208,36.78620881,396.689685,29.28426595,74.51435168,70.40862614,9.900624001,24212.18871,1.87E+21
TS00003619,ETCH_002,LOT250001A,2024.1.1 7:43,4290.158039,177.6646414,16.36377325,113.3339373,36.03018259,803.0415692,-30.8986217,71.5866794,70.16013771,11.62749182,9489.236573,-1.49E+21
TS00003620,ETCH_002,LOT250001A,2024.1.1 7:44,2730.213567,158.9250644,19.3164272,44.50573587,35.20753487,78.6996349,16.5799271,66.42482394,73.2269794,9.637789086,11986.61456,3.74E+21
TS00003621,ETCH_002,LOT250001A,2024.1.1 7:45,-3375.289682,22.62843291,13.80920343,83.31765538,28.60849791,365.8521397,56.55026854,87.10183529,69.68393125,9.513757166,9822.624384,-2.74E+21
TS00003622,ETCH_002,LOT250001A,2024.1.1 7:45,4175.160878,126.3350272,20.07040196,47.07810828,33.70916127,-23.91383865,7.957234995,74.94364342,71.87502674,10.89564146,-5156.42302,2.02E+21
TS00003623,ETCH_002,LOT250001A,2024.1.1 7:46,12615.77189,-12.71464529,20.29501901,73.69129539,27.2747777,131.3031239,-74.90960177,73.51927773,73.34039371,8.892444211,4896.518892,-4.17E+21
TS00003624,ETCH_002,LOT250001A,2024.1.1 7:47,9372.258254,109.9959636,19.03749758,101.3034422,34.29959973,163.6572334,17.69980246,66.98573419,72.27107714,8.505625668,12736.14451,-2.29E+21
TS00003625,ETCH_002,LOT250001A,2024.1.1 7:48,10834.18641,222.6856811,17.21623229,16.07714288,11.57680613,104.718611,-0.688001947,65.5190142,73.7109446,9.757613298,10015.81763,-2.30E+21
TS00003626,ETCH_002,LOT250001A,2024.1.1 7:48,-1817.294059,53.98430134,13.41174762,37.80376413,39.29039568,765.7534222,-49.87283242,67.13633853,72.84557208,8.359329461,3654.088717,-1.50E+21
TS00003627,ETCH_002,LOT250001A,2024.1.1 7:49,-4712.695568,63.18491222,19.12095416,72.55620947,33.71874057,70.21220535,-45.11055146,73.82976825,72.79475746,8.893514512,6888.661543,2.32E+19
TS00003628,ETCH_002,LOT250001A,2024.1.1 7:50,445.540502,161.7619769,21.4490031,161.6916832,31.38323136,290.446223,35.30656701,63.35353764,72.85133745,7.907007775,26300.53835,-1.65E+21
TS00003629,ETCH_002,LOT250001A,2024.1.1 7:51,1510.724563,26.2515692,15.93122223,31.8768818,36.6274862,-341.8907831,-14.63640125,62.84610079,73.37084167,9.377527922,10054.22087,-4.07E+21
TS00003630,ETCH_002,LOT250001A,2024.1.1 7:51,7718.798376,83.90600891,18.08588928,149.0792218,19.65841329,245.5646465,-18.15942083,70.76227294,72.0208213,9.432367698,-1499.13124,9.27E+20
TS00003631,ETCH_002,LOT250001A,2024.1.1 7:52,-9022.344829,160.7864683,12.62472419,148.9965923,52.73597922,420.0627984,10.11406439,69.53490848,70.79325888,10.44416726,909.6299374,9.79E+19
TS00003632,ETCH_002,LOT250001A,2024.1.1 7:53,10290.3925,90.07153844,17.23374887,66.52818142,31.7569484,-0.305563279,-5.712779323,63.9588492,74.32218986,10.584625,-8889.051634,8.18E+20
TS00003633,ETCH_002,LOT250001A,2024.1.1 7:54,147.84996,117.0221407,14.64321042,60.32541916,30.56805537,-498.8444998,19.27111053,62.22311608,74.77654222,10.58409424,25130.14818,3.44E+20
TS00003634,ETCH_002,LOT250001A,2024.1.1 7:54,-1480.152005,178.7309526,13.25100892,46.60085615,21.52463403,116.2493741,12.97654132,74.73469205,73.55208922,10.74734974,17710.49595,1.91E+21
TS00003635,ETCH_002,LOT250001A,2024.1.1 7:55,-5003.591662,162.0484701,12.7851383,73.75631296,30.49121012,127.5046228,-14.1198689,69.1937905,72.48878387,10.65673342,2520.326964,-1.51E+20
TS00003636,ETCH_002,LOT250001A,2024.1.1 7:56,-8869.351334,155.1512394,13.23379872,22.55088281,43.12739182,301.6295001,9.299320959,60.45227318,71.10868535,11.62154939,23516.77983,2.03E+21
TS00003637,ETCH_002,LOT250001A,2024.1.1 7:57,5992.566054,120.8330031,14.71263385,78.20281302,38.56859819,620.8545594,40.50890475,60.66076878,73.70423454,10.4367571,8056.443399,-1.55E+21
TS00003638,ETCH_002,LOT250001A,2024.1.1 7:57,1490.302457,165.0237974,10.0259024,143.6194006,35.66444861,20.75923205,30.81890105,65.17817959,71.67838133,9.697558977,-2549.262276,-1.44E+21
TS00003639,ETCH_002,LOT250001A,2024.1.1 7:58,-6689.370744,136.5971695,11.87831521,61.81240789,31.46760667,-100.5204623,29.09942417,70.5048318,71.59030964,13.23409746,10852.72201,2.75E+21
TS00003640,ETCH_002,LOT250001A,2024.1.1 7:59,-6716.930083,172.2221034,12.35111348,79.11865413,21.28891433,-180.2551125,91.26612744,69.66873361,73.91007059,13.16888836,5805.147825,2.71E+21
TS00003641,ETCH_002,LOT250001A,2024.1.1 8:00,-954.919499,115.1840785,9.313475677,23.13472092,9.245035994,159.0688045,56.19697351,72.20347766,72.90798707,12.81276319,10228.56778,1.15E+21
TS00003642,ETCH_002,LOT250001A,2024.1.1 8:00,11083.16374,133.7996283,16.18510368,108.4780694,20.62462231,227.6221684,60.45495846,58.94320649,74.67889141,14.24444062,-11809.6317,-1.78E+21
TS00003643,ETCH_002,LOT250001A,2024.1.1 8:01,-476.4136933,84.62366277,9.221418163,106.2958033,19.19485612,-30.22918259,29.99134869,67.36268288,74.02381074,12.94913271,-6191.338173,-1.94E+21
TS00003644,ETCH_002,LOT250001A,2024.1.1 8:02,-7922.960367,140.7196739,9.375632654,100.2965742,31.00411224,299.4293338,41.13310313,73.22026787,73.44891345,13.27732869,16825.5064,2.66E+21
TS00003645,ETCH_002,LOT250001A,2024.1.1 8:03,-361.3678057,92.52028807,8.332590498,90.90629054,22.62996096,219.8571949,20.6394061,72.60091523,71.89164513,13.42718193,18898.93197,2.55E+21
TS00003646,ETCH_002,LOT250001A,2024.1.1 8:03,-503.8984689,72.29934861,15.0411676,89.47002314,34.74887538,113.2550966,55.46174788,67.57672223,73.25365159,14.93791076,16142.54863,-1.27E+20
TS00003647,ETCH_002,LOT250001A,2024.1.1 8:04,-15027.67059,152.2753739,11.73338064,122.6021429,29.77179515,-124.0328382,26.95620947,77.36675871,73.38634653,13.20425777,24198.27243,4.68E+21
TS00003648,ETCH_002,LOT250001A,2024.1.1 8:05,850.6058904,146.8441965,7.857051556,102.4428657,12.49513992,-19.58044141,34.70873439,68.51696715,72.84356276,14.09906401,7801.884287,9.18E+20
TS00003649,ETCH_002,LOT250001A,2024.1.1 8:06,-185.3451587,178.152764,12.85414264,116.9705381,-1.526558528,-507.0445595,30.34020735,70.52768576,74.25215707,15.166493,7111.044932,-2.21E+21
TS00003650,ETCH_002,LOT250001A,2024.1.1 8:06,5402.171542,102.2611551,10.52393691,113.4416067,29.75469263,159.0454296,22.26571328,65.37929339,73.08210884,13.89260814,-7084.531344,-5.51E+20
TS00003651,ETCH_002,LOT250001A,2024.1.1 8:07,12343.73657,149.4831708,10.64313355,149.9370915,29.08328707,106.5853222,108.145642,61.09512354,74.60755543,14.40572063,-3755.314408,1.09E+19
TS00003652,ETCH_002,LOT250001A,2024.1.1 8:08,8034.456824,154.919165,9.160997155,131.9220579,1.539333567,147.2184114,-2.809298044,60.4669002,75.25676174,12.98593328,-17835.07155,1.73E+20
TS00003653,ETCH_002,LOT250001A,2024.1.1 8:09,-313.5941659,145.5060886,8.215023779,112.0861369,30.13106411,226.4740188,-5.793214195,65.59412348,73.69254944,15.45097547,-1174.64882,2.50E+21
TS00003654,ETCH_002,LOT250001A,2024.1.1 8:09,-5315.530542,66.38096904,11.04294682,164.3324109,18.82432981,197.3410091,32.78550048,63.4719484,75.59817078,14.17027778,-18557.05958,-1.91E+21
TS00003655,ETCH_002,LOT250001A,2024.1.1 8:10,16786.50955,122.2061039,8.988399496,119.3368748,16.70224072,73.97504678,-8.123276561,55.53040548,72.93879712,13.63956692,12821.46511,-2.66E+21
